DD_TABLE_ALIAS  DD_KEY_NUMBER   DD_SEGMENT_SEQ  DD_SEGMENT_COL  DD_SEGMENT_SORT DD_SEGMENT_POS  DD_SEGMENT_OFF  DD_SEGMENT_LEN  
PRX_W2WORK      	00	03	EMPLOYEE_NO     		0	0	0	
PRX_W2WORK      	00	04	YEAR            		0	0	0	
PRX_W2WORK      	00	05	STATE_CODE      		0	0	0	
PRX_W2WORK      	00	06	LOC_TAX_CODE    		0	0	0	
SAM_CUSTOMER    	00	01	FIRM_ID         		0	0	0	
SAM_CUSTOMER    	00	02	YEAR            		0	0	0	
SAM_CUSTOMER    	00	03	CUSTOMER_ID     		0	0	0	
SAM_CUSTOMER    	00	04	PRODUCT_TYPE    		0	0	0	
SAM_CUSTOMER    	00	05	ITEM_ID         		0	0	0	
SAM_CUSTOMER    	01	01	FIRM_ID         					
SAM_CUSTOMER    	01	02	YEAR            					
SAM_CUSTOMER    	01	03	PRODUCT_TYPE    					
SAM_CUSTOMER    	01	04	ITEM_ID         					
SAM_CUSTOMER    	01	05	CUSTOMER_ID     					
SAM_CUSTSHIP    	00	01	FIRM_ID         		0	0	0	
SAM_CUSTSHIP    	00	02	YEAR            		0	0	0	
SAM_CUSTSHIP    	00	03	CUSTOMER_ID     		0	0	0	
SAM_CUSTSHIP    	00	04	SHIPTO_NO       		0	0	0	
SAM_CUSTSHIP    	00	05	ITEM_ID         		0	0	0	
SAM_CUSTSIC     	00	01	FIRM_ID         		0	0	0	
SAM_CUSTSIC     	00	02	YEAR            		0	0	0	
SAM_CUSTSIC     	00	03	SIC_CODE        		0	0	0	
SAM_CUSTSIC     	00	04	PRODUCT_TYPE    		0	0	0	
SAM_CUSTSIC     	00	05	ITEM_ID         		0	0	0	
SAM_CUSTTERR    	00	01	FIRM_ID         		0	0	0	
SAM_CUSTTERR    	00	02	YEAR            		0	0	0	
SAM_CUSTTERR    	00	03	TERRITORY       		0	0	0	
SAM_CUSTTERR    	00	04	CUSTOMER_ID     		0	0	0	
SAM_CUSTTERR    	00	05	PRODUCT_TYPE    		0	0	0	
SAM_CUSTTERR    	00	06	ITEM_ID         		0	0	0	
SAM_CUSTTYPE    	00	01	FIRM_ID         		0	0	0	
SAM_CUSTTYPE    	00	02	YEAR            		0	0	0	
SAM_CUSTTYPE    	00	03	CUSTOMER_TYPE   		0	0	0	
SAM_CUSTTYPE    	00	04	PRODUCT_TYPE    		0	0	0	
SAM_CUSTTYPE    	00	05	ITEM_ID         		0	0	0	
SAM_DISTCODE    	00	01	FIRM_ID         		0	0	0	
SAM_DISTCODE    	00	02	YEAR            		0	0	0	
SAM_DISTCODE    	00	03	DIST_CODE       		0	0	0	
SAM_DISTCODE    	00	04	PRODUCT_TYPE    		0	0	0	
SAM_DISTCODE    	00	05	ITEM_ID         		0	0	0	
SAM_ITEM        	00	01	FIRM_ID         		0	0	0	
SAM_ITEM        	00	02	YEAR            		0	0	0	
SAM_ITEM        	00	03	PRODUCT_TYPE    		0	0	0	
SAM_ITEM        	00	04	ITEM_ID         		0	0	0	
SAM_NONSTOCK    	00	01	FIRM_ID         		0	0	0	
SAM_NONSTOCK    	00	02	YEAR            		0	0	0	
SAM_NONSTOCK    	00	03	PRODUCT_TYPE    		0	0	0	
SAM_NONSTOCK    	00	04	NONSTOCK_NO     		0	0	0	
SAM_SALESPSN    	00	01	FIRM_ID         		0	0	0	
SAM_SALESPSN    	00	02	YEAR            		0	0	0	
SAM_SALESPSN    	00	03	SLSPSN_CODE     		0	0	0	
SAM_SALESPSN    	00	04	PRODUCT_TYPE    		0	0	0	
SAM_SALESPSN    	00	05	ITEM_ID         		0	0	0	
SAM_TERRITRY    	00	01	FIRM_ID         		0	0	0	
SAM_TERRITRY    	00	02	YEAR            		0	0	0	
SAM_TERRITRY    	00	03	TERRITORY       		0	0	0	
SAM_TERRITRY    	00	04	PRODUCT_TYPE    		0	0	0	
SAM_TERRITRY    	00	05	ITEM_ID         		0	0	0	
SAM_VENDOR      	00	01	FIRM_ID         		0	0	0	
SAM_VENDOR      	00	02	YEAR            		0	0	0	
SAM_VENDOR      	00	03	VENDOR_ID       		0	0	0	
SAM_VENDOR      	00	04	PRODUCT_TYPE    		0	0	0	
SAM_VENDOR      	00	05	ITEM_ID         		0	0	0	
SAM_WAREHSE     	00	01	FIRM_ID         		0	0	0	
SAM_WAREHSE     	00	02	YEAR            		0	0	0	
SAM_WAREHSE     	00	03	WAREHOUSE_ID    		0	0	0	
SAM_WAREHSE     	00	04	PRODUCT_TYPE    		0	0	0	
SAM_WAREHSE     	00	05	ITEM_ID         		0	0	0	
SAS_PARAMS      	00	01	FIRM_ID         		0	0	0	
SAS_PARAMS      	00	02	SA              		0	0	0	
SAS_PARAMS      	00	03	SEQUENCE_00     		0	0	0	
SAW_CUSTOM12    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTOM12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTOM12    	00	03	CUSTOMER_ID     		0	0	0	
SAW_CUSTOM12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTOM12    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTOMER    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTOMER    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTOMER    	00	03	CUSTOMER_ID     		0	0	0	
SAW_CUSTOMER    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTOMER    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTSH12    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTSH12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTSH12    	00	03	CUSTOMER_ID     		0	0	0	
SAW_CUSTSH12    	00	04	SHIPTO_NO       		0	0	0	
SAW_CUSTSH12    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTSHIP    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTSHIP    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTSHIP    	00	03	CUSTOMER_ID     		0	0	0	
SAW_CUSTSHIP    	00	04	SHIPTO_NO       		0	0	0	
SAW_CUSTSHIP    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTSI12    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTSI12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTSI12    	00	03	SIC_CODE        		0	0	0	
SAW_CUSTSI12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTSI12    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTSIC     	00	01	FIRM_ID         		0	0	0	
SAW_CUSTSIC     	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTSIC     	00	03	SIC_CODE        		0	0	0	
SAW_CUSTSIC     	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTSIC     	00	05	ITEM_ID         		0	0	0	
SAW_CUSTTE12    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTTE12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTTE12    	00	03	TERRITORY       		0	0	0	
SAW_CUSTTE12    	00	04	CUSTOMER_ID     		0	0	0	
SAW_CUSTTE12    	00	05	PRODUCT_TYPE    		0	0	0	
SAW_CUSTTE12    	00	06	ITEM_ID         		0	0	0	
SAW_CUSTTERR    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTTERR    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTTERR    	00	03	TERRITORY       		0	0	0	
SAW_CUSTTERR    	00	04	CUSTOMER_ID     		0	0	0	
SAW_CUSTTERR    	00	05	PRODUCT_TYPE    		0	0	0	
SAW_CUSTTERR    	00	06	ITEM_ID         		0	0	0	
SAW_CUSTTY12    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTTY12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTTY12    	00	03	CUSTOMER_TYPE   		0	0	0	
SAW_CUSTTY12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTTY12    	00	05	ITEM_ID         		0	0	0	
SAW_CUSTTYPE    	00	01	FIRM_ID         		0	0	0	
SAW_CUSTTYPE    	00	02	SORT_AMOUNT     		0	0	0	
SAW_CUSTTYPE    	00	03	CUSTOMER_TYPE   		0	0	0	
SAW_CUSTTYPE    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_CUSTTYPE    	00	05	ITEM_ID         		0	0	0	
SAW_DISTCO12    	00	01	FIRM_ID         		0	0	0	
SAW_DISTCO12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_DISTCO12    	00	03	DIST_CODE       		0	0	0	
SAW_DISTCO12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_DISTCO12    	00	05	ITEM_ID         		0	0	0	
SAW_DISTCODE    	00	01	FIRM_ID         		0	0	0	
SAW_DISTCODE    	00	02	SORT_AMOUNT     		0	0	0	
SAW_DISTCODE    	00	03	DIST_CODE       		0	0	0	
SAW_DISTCODE    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_DISTCODE    	00	05	ITEM_ID         		0	0	0	
SAW_ITEM        	00	01	FIRM_ID         		0	0	0	
SAW_ITEM        	00	02	SORT_AMOUNT     		0	0	0	
SAW_ITEM        	00	03	PRODUCT_TYPE    		0	0	0	
SAW_ITEM        	00	04	ITEM_ID         		0	0	0	
SAW_ITEM12      	00	01	FIRM_ID         		0	0	0	
SAW_ITEM12      	00	02	SORT_AMOUNT     		0	0	0	
SAW_ITEM12      	00	03	PRODUCT_TYPE    		0	0	0	
SAW_ITEM12      	00	04	ITEM_ID         		0	0	0	
SAW_ITEMCU12    	00	01	FIRM_ID         		0	0	0	
SAW_ITEMCU12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_ITEMCU12    	00	03	PRODUCT_TYPE    		0	0	0	
SAW_ITEMCU12    	00	04	ITEM_ID         		0	0	0	
SAW_ITEMCU12    	00	05	CUSTOMER_ID     		0	0	0	
SAW_ITEMCUST    	00	01	FIRM_ID         		0	0	0	
SAW_ITEMCUST    	00	02	SORT_AMOUNT     		0	0	0	
SAW_ITEMCUST    	00	03	PRODUCT_TYPE    		0	0	0	
SAW_ITEMCUST    	00	04	ITEM_ID         		0	0	0	
SAW_ITEMCUST    	00	05	CUSTOMER_ID     		0	0	0	
SAW_NONSTO12    	00	01	FIRM_ID         		0	0	0	
SAW_NONSTO12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_NONSTO12    	00	03	PRODUCT_TYPE    		0	0	0	
SAW_NONSTO12    	00	04	NONSTOCK_NO     		0	0	0	
SAW_NONSTOCK    	00	01	FIRM_ID         		0	0	0	
SAW_NONSTOCK    	00	02	SORT_AMOUNT     		0	0	0	
SAW_NONSTOCK    	00	03	PRODUCT_TYPE    		0	0	0	
SAW_NONSTOCK    	00	04	NONSTOCK_NO     		0	0	0	
SAW_SALESP12    	00	01	FIRM_ID         		0	0	0	
SAW_SALESP12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_SALESP12    	00	03	SLSPSN_CODE     		0	0	0	
SAW_SALESP12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_SALESP12    	00	05	ITEM_ID         		0	0	0	
SAW_SALESPSN    	00	01	FIRM_ID         		0	0	0	
SAW_SALESPSN    	00	02	SORT_AMOUNT     		0	0	0	
SAW_SALESPSN    	00	03	SLSPSN_CODE     		0	0	0	
SAW_SALESPSN    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_SALESPSN    	00	05	ITEM_ID         		0	0	0	
SAW_TERRIT12    	00	01	FIRM_ID         		0	0	0	
SAW_TERRIT12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_TERRIT12    	00	03	TERRITORY       		0	0	0	
SAW_TERRIT12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_TERRIT12    	00	05	ITEM_ID         		0	0	0	
SAW_TERRITRY    	00	01	FIRM_ID         		0	0	0	
SAW_TERRITRY    	00	02	SORT_AMOUNT     		0	0	0	
SAW_TERRITRY    	00	03	TERRITORY       		0	0	0	
SAW_TERRITRY    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_TERRITRY    	00	05	ITEM_ID         		0	0	0	
SAW_VENDOR      	00	01	FIRM_ID         		0	0	0	
SAW_VENDOR      	00	02	SORT_AMOUNT     		0	0	0	
SAW_VENDOR      	00	03	VENDOR_ID       		0	0	0	
SAW_VENDOR      	00	04	PRODUCT_TYPE    		0	0	0	
SAW_VENDOR      	00	05	ITEM_ID         		0	0	0	
SAW_VENDOR12    	00	01	FIRM_ID         		0	0	0	
SAW_VENDOR12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_VENDOR12    	00	03	VENDOR_ID       		0	0	0	
SAW_VENDOR12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_VENDOR12    	00	05	ITEM_ID         		0	0	0	
SAW_WAREHS12    	00	01	FIRM_ID         		0	0	0	
SAW_WAREHS12    	00	02	SORT_AMOUNT     		0	0	0	
SAW_WAREHS12    	00	03	WAREHOUSE_ID    		0	0	0	
SAW_WAREHS12    	00	04	PRODUCT_TYPE    		0	0	0	
SAW_WAREHS12    	00	05	ITEM_ID         		0	0	0	
SAW_WAREHSE     	00	01	FIRM_ID         		0	0	0	
SAW_WAREHSE     	00	02	SORT_AMOUNT     		0	0	0	
SAW_WAREHSE     	00	03	WAREHOUSE_ID    		0	0	0	
SAW_WAREHSE     	00	04	PRODUCT_TYPE    		0	0	0	
SAW_WAREHSE     	00	05	ITEM_ID         		0	0	0	
SAX_ITEMCUST    	00	01	FIRM_ID         		0	0	0	
SAX_ITEMCUST    	00	02	YEAR            		0	0	0	
SAX_ITEMCUST    	00	03	PRODUCT_TYPE    		0	0	0	
SAX_ITEMCUST    	00	04	ITEM_ID         		0	0	0	
SAX_ITEMCUST    	00	05	CUSTOMER_ID     		0	0	0	
SFC_OPRTNCOD    	00	01	FIRM_ID         		0	0	0	
SFC_OPRTNCOD    	00	02	OP_CODE         		0	0	0	
SFC_WOTYPECD    	00	01	FIRM_ID         		0	0	0	
SFC_WOTYPECD    	00	02	RECORD_ID_A     		0	0	0	
SFC_WOTYPECD    	00	03	WO_TYPE         		0	0	0	
SFE_TIMEDATE    	00	01	FIRM_ID         		0	0	0	
SFE_TIMEDATE    	00	02	TRANS_DATE      		0	0	0	
SFE_TIMEDATE    	00	03	EMPLOYEE_NO     		0	0	0	
SFE_TIMEDATE    	00	04	SEQUENCE_NUM    		0	0	0	
SFE_TIMEEMPL    	00	01	FIRM_ID         		0	0	0	
SFE_TIMEEMPL    	00	02	EMPLOYEE_NO     		0	0	0	
SFE_TIMEEMPL    	00	03	TRANS_DATE      		0	0	0	
SFE_TIMEEMPL    	00	04	SEQUENCE_NUM    		0	0	0	
SFE_TIMEWO      	00	01	FIRM_ID         		0	0	0	
SFE_TIMEWO      	00	02	WO_NO           		0	0	0	
SFE_TIMEWO      	00	03	TRANS_DATE      		0	0	0	
SFE_TIMEWO      	00	04	SEQUENCE_NUM    		0	0	0	
SFE_WOCOMNT     	00	01	FIRM_ID         		0	0	0	
SFE_WOCOMNT     	00	02	WO_LOCATION     		0	0	0	
SFE_WOCOMNT     	00	03	WO_NO           		0	0	0	
SFE_WOCOMNT     	00	04	SEQUENCE_NO     		0	0	0	
SFE_WOCONVRN    	00	01	FIRM_ID         		0	0	0	
SFE_WOCONVRN    	00	02	WO_LOCATION     		0	0	0	
SFE_WOCONVRN    	00	03	WO_NO           		0	0	0	
SFE_WOLOTSER    	00	01	FIRM_ID         		0	0	0	
SFE_WOLOTSER    	00	02	WO_LOCATION     		0	0	0	
SFE_WOLOTSER    	00	03	WO_NO           		0	0	0	
SFE_WOLOTSER    	00	04	SEQUENCE_NO     		0	0	0	
SFE_WOLSISSU    	00	01	FIRM_ID         		0	0	0	
SFE_WOLSISSU    	00	02	WO_LOCATION     		0	0	0	
SFE_WOLSISSU    	00	03	WO_NO           		0	0	0	
SFE_WOLSISSU    	00	04	MATERIAL_SEQ    		0	0	0	
SFE_WOLSISSU    	00	05	SEQUENCE_NO     		0	0	0	
SFE_WOMASTR     	00	01	FIRM_ID         		0	0	0	
SFE_WOMASTR     	00	02	WO_LOCATION     		0	0	0	
SFE_WOMASTR     	00	03	WO_NO           		0	0	0	
SFE_WOMASTR     	01	01	FIRM_ID         					
SFE_WOMASTR     	01	02	WO_TYPE         					
SFE_WOMASTR     	01	03	WO_LOCATION     					
SFE_WOMASTR     	01	04	WO_NO           					
SFE_WOMASTR     	02	01	FIRM_ID         					
SFE_WOMASTR     	02	02	CUSTOMER_ID     					
SFE_WOMASTR     	02	03	ORDER_NO        					
SFE_WOMASTR     	02	04	LINE_NO         					
SFE_WOMASTR     	02	05	WO_LOCATION     					
SFE_WOMASTR     	02	06	WO_NO           					
SFE_WOMASTR     	03	01	FIRM_ID         					
SFE_WOMASTR     	03	02	WAREHOUSE_ID    					
SFE_WOMASTR     	03	03	ITEM_ID         					
SFE_WOMASTR     	03	04	WO_LOCATION     					
SFE_WOMASTR     	03	05	WO_NO           					
SFE_WOMATDTL    	00	01	FIRM_ID         		0	0	0	
SFE_WOMATDTL    	00	02	WO_LOCATION     		0	0	0	
SFE_WOMATDTL    	00	03	WO_NO           		0	0	0	
SFE_WOMATDTL    	00	04	MATERIAL_SEQ    		0	0	0	
SFE_WOMATHDR    	00	01	FIRM_ID         		0	0	0	
SFE_WOMATHDR    	00	02	WO_LOCATION     		0	0	0	
SFE_WOMATHDR    	00	03	WO_NO           		0	0	0	
SFE_WOMATHDR    	00	04	SEQUENCE_000    		0	0	0	
SFE_WOMATISD    	00	01	FIRM_ID         		0	0	0	
SFE_WOMATISD    	00	02	WO_LOCATION     		0	0	0	
SFE_WOMATISD    	00	03	WO_NO           		0	0	0	
SFE_WOMATISD    	00	04	MATERIAL_SEQ    		0	0	0	
SFE_WOMATISH    	00	01	FIRM_ID         		0	0	0	
SFE_WOMATISH    	00	02	WO_LOCATION     		0	0	0	
SFE_WOMATISH    	00	03	WO_NO           		0	0	0	
SFE_WOMATISH    	00	04	SEQUENCE_000    		0	0	0	
SFE_WOMATL      	00	01	FIRM_ID         		0	0	0	
SFE_WOMATL      	00	02	WO_LOCATION     		0	0	0	
SFE_WOMATL      	00	03	WO_NO           		0	0	0	
SFE_WOMATL      	00	04	RECORD_ID_B     		0	0	0	
SFE_WOMATL      	00	05	MATERIAL_SEQ    		0	0	0	
SFE_WOOPRADJ    	00	01	FIRM_ID         		0	0	0	
SFE_WOOPRADJ    	00	02	WO_LOCATION     		0	0	0	
SFE_WOOPRADJ    	00	03	WO_NO           		0	0	0	
SFE_WOOPRADJ    	00	04	TRANS_DATE      		0	0	0	
SFE_WOOPRADJ    	00	05	RECORD_ID_O     		0	0	0	
SFE_WOOPRADJ    	00	06	TRANS_SEQ       		0	0	0	
SFE_WOOPRTN     	00	01	FIRM_ID         		0	0	0	
SFE_WOOPRTN     	00	02	WO_LOCATION     		0	0	0	
SFE_WOOPRTN     	00	03	WO_NO           		0	0	0	
SFE_WOOPRTN     	00	04	RECORD_ID_A     		0	0	0	
SFE_WOOPRTN     	00	05	OP_SEQ          		0	0	0	
SFE_WOSCHDL     	00	01	FIRM_ID         		0	0	0	
SFE_WOSCHDL     	00	02	OP_CODE         		0	0	0	
SFE_WOSCHDL     	00	03	SCHED_DATE      		0	0	0	
SFE_WOSCHDL     	00	04	WO_NO           		0	0	0	
SFE_WOSCHDL     	00	05	OP_SEQ          		0	0	0	
SFE_WOSUBADJ    	00	01	FIRM_ID         		0	0	0	
SFE_WOSUBADJ    	00	02	WO_LOCATION     		0	0	0	
SFE_WOSUBADJ    	00	03	WO_NO           		0	0	0	
SFE_WOSUBADJ    	00	04	TRANS_DATE      		0	0	0	
SFE_WOSUBADJ    	00	05	RECORD_ID_S     		0	0	0	
SFE_WOSUBADJ    	00	06	TRANS_SEQ       		0	0	0	
SFE_WOSUBCNT    	00	01	FIRM_ID         		0	0	0	
SFE_WOSUBCNT    	00	02	WO_LOCATION     		0	0	0	
SFE_WOSUBCNT    	00	03	WO_NO           		0	0	0	
SFE_WOSUBCNT    	00	04	RECORD_ID_C     		0	0	0	
SFE_WOSUBCNT    	00	05	SUBCONT_SEQ     		0	0	0	
SFE_WOTRANS     	00	01	FIRM_ID         		0	0	0	
SFE_WOTRANS     	00	02	WO_LOCATION     		0	0	0	
SFE_WOTRANS     	00	03	RECORD_ID_A     		0	0	0	
SFE_WOTRANS     	00	04	WO_NO           		0	0	0	
SFE_WOTRANS     	00	05	FIRM_ID         		0	0	0	
SFE_WOTRANS     	00	06	WO_LOCATION     		0	0	0	
SFE_WOTRANS     	00	07	RECORD_ID_B     		0	0	0	
SFE_WOTRANS     	00	08	WO_NO           		0	0	0	
SFE_WOTRANS     	00	09	FIRM_ID         		0	0	0	
SFE_WOTRANS     	00	10	WO_LOCATION     		0	0	0	
SFE_WOTRANS     	00	11	RECORD_ID_C     		0	0	0	
SFE_WOTRANS     	00	12	WO_NO           		0	0	0	
SFE_WOTRANS     	00	13	FIRM_ID         		0	0	0	
SFE_WOTRANS     	00	14	WO_LOCATION     		0	0	0	
SFE_WOTRANS     	00	15	RECORD_ID_D     		0	0	0	
SFE_WOTRANS     	00	16	WO_NO           		0	0	0	
SFM_EMPLMAST    	00	01	FIRM_ID         		0	0	0	
SFM_EMPLMAST    	00	02	EMPLOYEE_NO     		0	0	0	
SFM_EMPLMAST    	01	01	FIRM_ID         					
SFM_EMPLMAST    	01	02	EMPL_SURNAME    					
SFM_EMPLMAST    	01	03	EMPLOYEE_NUMB   					
SFM_EMPLMAST    	02	01	FIRM_ID         					
SFM_EMPLMAST    	02	02	ALT_SEQUENCE    					
SFM_EMPLMAST    	02	03	EMPLOYEE_NO     					
SFM_OPCALNDR    	00	01	FIRM_ID         		0	0	0	
SFM_OPCALNDR    	00	02	OP_CODE         		0	0	0	
SFM_OPCALNDR    	00	03	YEAR            		0	0	0	
SFM_OPCALNDR    	00	04	MONTH           		0	0	0	
SFS_NUMBERS     	00	01	FIRM_ID         		0	0	0	
SFS_NUMBERS     	00	02	RECORD_ID_N     		0	0	0	
SFS_PARAMS      	00	01	FIRM_ID         		0	0	0	
SFS_PARAMS      	00	02	WO              		0	0	0	
SFS_PARAMS      	00	03	SEQUENCE_00     		0	0	0	
SFT_CLSLSTRN    	00	01	FIRM_ID         		0	0	0	
SFT_CLSLSTRN    	00	02	WO_LOCATION     		0	0	0	
SFT_CLSLSTRN    	00	03	WO_NO           		0	0	0	
SFT_CLSLSTRN    	00	04	TRANS_DATE      		0	0	0	
SFT_CLSLSTRN    	00	05	RECORD_ID_M     		0	0	0	
SFT_CLSLSTRN    	00	06	TRANS_SEQ       		0	0	0	
SFT_CLSLSTRN    	00	07	SEQUENCE_NO     		0	0	0	
SFT_CLSMATTR    	00	01	FIRM_ID         		0	0	0	
SFT_CLSMATTR    	00	02	WO_LOCATION     		0	0	0	
SFT_CLSMATTR    	00	03	WO_NO           		0	0	0	
SFT_CLSMATTR    	00	04	TRANS_DATE      		0	0	0	
SFT_CLSMATTR    	00	05	RECORD_ID_M     		0	0	0	
SFT_CLSMATTR    	00	06	TRANS_SEQ       		0	0	0	
SFT_CLSOPRTR    	00	01	FIRM_ID         		0	0	0	
SFT_CLSOPRTR    	00	02	WO_LOCATION     		0	0	0	
SFT_CLSOPRTR    	00	03	WO_NO           		0	0	0	
SFT_CLSOPRTR    	00	04	TRANS_DATE      		0	0	0	
SFT_CLSOPRTR    	00	05	RECORD_ID_O     		0	0	0	
SFT_CLSOPRTR    	00	06	TRANS_SEQ       		0	0	0	
SFT_CLSSUBTR    	00	01	FIRM_ID         		0	0	0	
SFT_CLSSUBTR    	00	02	WO_LOCATION     		0	0	0	
SFT_CLSSUBTR    	00	03	WO_NO           		0	0	0	
SFT_CLSSUBTR    	00	04	TRANS_DATE      		0	0	0	
SFT_CLSSUBTR    	00	05	RECORD_ID_S     		0	0	0	
SFT_CLSSUBTR    	00	06	TRANS_SEQ       		0	0	0	
SFT_OPNLSTRN    	00	01	FIRM_ID         		0	0	0	
SFT_OPNLSTRN    	00	02	WO_LOCATION     		0	0	0	
SFT_OPNLSTRN    	00	03	WO_NO           		0	0	0	
SFT_OPNLSTRN    	00	04	TRANS_DATE      		0	0	0	
SFT_OPNLSTRN    	00	05	RECORD_ID_M     		0	0	0	
SFT_OPNLSTRN    	00	06	TRANS_SEQ       		0	0	0	
SFT_OPNLSTRN    	00	07	SEQUENCE_NO     		0	0	0	
SFT_OPNMATTR    	00	01	FIRM_ID         		0	0	0	
SFT_OPNMATTR    	00	02	WO_LOCATION     		0	0	0	
SFT_OPNMATTR    	00	03	WO_NO           		0	0	0	
SFT_OPNMATTR    	00	04	TRANS_DATE      		0	0	0	
SFT_OPNMATTR    	00	05	RECORD_ID_M     		0	0	0	
SFT_OPNMATTR    	00	06	TRANS_SEQ       		0	0	0	
SFT_OPNOPRTR    	00	01	FIRM_ID         		0	0	0	
SFT_OPNOPRTR    	00	02	WO_LOCATION     		0	0	0	
SFT_OPNOPRTR    	00	03	WO_NO           		0	0	0	
SFT_OPNOPRTR    	00	04	TRANS_DATE      		0	0	0	
SFT_OPNOPRTR    	00	05	RECORD_ID_O     		0	0	0	
SFT_OPNOPRTR    	00	06	TRANS_SEQ       		0	0	0	
SFT_OPNSUBTR    	00	01	FIRM_ID         		0	0	0	
SFT_OPNSUBTR    	00	02	WO_LOCATION     		0	0	0	
SFT_OPNSUBTR    	00	03	WO_NO           		0	0	0	
SFT_OPNSUBTR    	00	04	TRANS_DATE      		0	0	0	
SFT_OPNSUBTR    	00	05	RECORD_ID_S     		0	0	0	
SFT_OPNSUBTR    	00	06	TRANS_SEQ       		0	0	0	
SFW_ADJXTYPE    	00	01	FIRM_ID         		0	0	0	
SFW_ADJXTYPE    	00	02	TRANS_DATE      		0	0	0	
SFW_ADJXTYPE    	00	03	WO_TYPE         		0	0	0	
SFW_CLSWOXTY    	00	01	FIRM_ID         		0	0	0	
SFW_CLSWOXTY    	00	02	WO_TYPE         		0	0	0	
SFW_COSTADJT    	00	01	FIRM_ID         		0	0	0	
SFW_COSTADJT    	00	02	WO_LOCATION     		0	0	0	
SFW_COSTADJT    	00	03	WO_NO           		0	0	0	
SFW_COSTADJT    	00	04	TRANS_DATE      		0	0	0	
SFW_COSTADJT    	00	05	RECORD_ID       		0	0	0	
SFW_COSTADJT    	00	06	TRANS_SEQ       		0	0	0	
SFW_ISSUXTYP    	00	01	FIRM_ID         		0	0	0	
SFW_ISSUXTYP    	00	02	WO_TYPE         		0	0	0	
SFW_LABOREFF    	00	01	FIRM_ID         		0	0	0	
SFW_LABOREFF    	00	02	OP_CODE         		0	0	0	
SFW_LABOREFF    	00	03	WO_TYPE         		0	0	0	
SFW_LABOREFF    	00	04	WO_NO           		0	0	0	
SFW_PICKLCTN    	00	01	FIRM_ID         		0	0	0	
SFW_PICKLCTN    	00	02	WO_LOCATION     		0	0	0	
SFW_PICKLCTN    	00	03	WO_NO           		0	0	0	
SFW_PICKLCTN    	00	04	OP_SEQ          		0	0	0	
SFW_PICKLCTN    	00	05	LOCATION        		0	0	0	
SFW_PICKLCTN    	00	06	MATERIAL_SEQ    		0	0	0	
SFW_PICKMATL    	00	01	FIRM_ID         		0	0	0	
SFW_PICKMATL    	00	02	WO_LOCATION     		0	0	0	
SFW_PICKMATL    	00	03	WO_NO           		0	0	0	
SFW_PICKMATL    	00	04	OP_SEQ          		0	0	0	
SFW_PICKMATL    	00	05	RESERVED_STR    		0	0	0	
SFW_PICKMATL    	00	06	MATERIAL_SEQ    		0	0	0	
SFW_RQMTXWHS    	00	01	FIRM_ID         		0	0	0	
SFW_RQMTXWHS    	00	02	WAREHOUSE_ID    		0	0	0	
